"2201"	"What"	"What effect was causing the problem?"	""	""	""	""	"Causality Loop"	""
"2202"	"Which"	"Which character has to go to sickbay because of physical problems that turn out to be related to the events taking place?"	""	""	""	""	"La Forge"	""
"2203"	"What"	"What sitcom actor played the captain of the USS Bozeman, which was the ship from the past that kept hitting the Enterprise?"	""	""	""	""	"Kelsey Grammer"	""
"2204"	"What"	"What was the name of the Klingon who was the sister of Duras and B'Etor?"	""	""	""	""	"Lursa"	""
"2205"	"Who"	"Who was Data's ""brother"", also played by Brent Spiner?"	""	""	""	""	"Lore"	""
"2206"	"What"	"What derogatory term was used by Ferengi to refer to one who is a coward or who has no profit?"	""	""	""	""	"Lobeless"	""
"2207"	"What"	"What small, defenseless creature, believed to be extinct, was found among Kivas Fajo's collection in the ""TNG"" episode ""The Most Toys""?"	""	""	""	""	"Lapling"	""
"2208"	"What"	"What was the name of the ""Star Trek: The Next Generation"" episode in which we follow the day to day events of four junior officers as the senior staff deal with a situation on the Cardassian border?"	""	""	""	""	"Lower Decks"	""
"2209"	"What"	"What was the name of the planet in the ""Star Trek: Enterprise"" episode ""Strange New World"" that had a pollen in the air that caused hallucinations?"	""	""	""	""	"Loracus Prime"	""
"2210"	"Who"	"Who are the two witnesses to the cloaked BOUNTY's landing on Earth?"	""	""	""	""	"sanitation workers"	""
"2211"	"Who"	"Who directed ""Shades of Gray""?"	""	""	""	""	"Robert Bowman"	""
"2212"	"Who"	"Who was assigned the task of compiling clips that represented Riker's memories to use in ""Shades of Gray""?"	""	""	""	""	"Eric A. Stillwell, a production assistant"	""
"2213"	"Which"	"Which quote was NOT spoken by Seven of Nine?"	""	""	""	""	"""Adapting to your absence will be difficult."""	""
"2214"	"Which"	"Which character does Janeway use jokingly when she says, ""No, it's not that...I already have a man""?"	""	""	""	""	"Tuvok"	""
"2215"	"Which"	"Which of the quotes was spoken by Harry Kim?"	""	""	""	""	"""My couch is your couch."""	""
"2216"	"What"	"What Borg was in the fewest number of episodes?"	""	""	""	""	"One"	""
"2217"	"Which"	"Which Chakotay quote was not actually stated by a ""real"" Chakotay?"	""	""	""	""	"""I slaved over the replicator for hours."""	""
"2218"	"Who"	"Who said, ""Ensign, these are the things we need to remember"" in the series?"	""	""	""	""	"Harry Kim"	""
"2219"	"What"	"What does Icheb say when he beats Tuvok at Kal'toh?"	""	""	""	""	"""I'm sure it was just beginner's luck, Sir. I'd offer you a rematch, but I'm due in astrometics."""	""
"2220"	"Who"	"Who is NOT crying while delivering their line?"	""	""	""	""	"""My whole family was on Rinax when it happened,"" Neelix"	""
"2221"	"How"	"How does Tom Paris respond to B'Elanna's criticism about his holodeck recreation of a movie theater?"	""	""	""	""	"""Isn't it great?"""	""
"2222"	"Who"	"Who says, ""You have an appealing coifure,"" and who is it being spoken to?"	""	""	""	""	"Seven of Nine and B'Elanna Torres"	""
"2223"	"Which"	"Which line does Janeway NOT deliver in a Borg related situation?"	""	""	""	""	"""How does one out think the think tank?"""	""
"2224"	"Which"	"Which line is spoken by the Doctor while in Seven's body?"	""	""	""	""	"""Computer, one slice of New York cheesecake...Ooooh, I never imagined!"""	""
"2225"	"Who"	"Who says, ""Harry, when you talk to your mother, tell her we may need her to move the sofa."""	""	""	""	""	"Kathryn Janeway"	""
"2226"	"Who"	"Who never uses the phrase, ""nutritional supplement?"""	""	""	""	""	"Tuvok"	""
"2227"	"What"	"What is the last line spoken in the series?"	""	""	""	""	"""Set a course...for home."""	""
"2228"	"What"	"What planet was threatened by a Cardassian weapon that had been altered by the Maquis?"	""	""	""	""	"Rakosa V"	""
"2229"	"Who"	"Who did Jal Karden kill in the episode ""Initiations""?"	""	""	""	""	"Razik"	""
"2230"	"What"	"What is the name of the Talaxian moon?"	""	""	""	""	"Rinax"	""
"2231"	"What"	"What was the last name of the man that Tom Paris was accused of killing?"	""	""	""	""	"Ren"	""
"2232"	"What"	"What was the name of the woman that Tom claimed he put in all of his holodeck programs?"	""	""	""	""	"Ricky"	""
"2233"	"What"	"What was the first name of the woman at the Griffith Observatory in the episode ""Future's End""?"	""	""	""	""	"Rain"	""
"2234"	"What"	"What species is ""Unforgettable""?"	""	""	""	""	"Ramuran"	""
"2235"	"What"	"What was the name of the ship that Seven's parents took into the Delta Quadrant?"	""	""	""	""	"Raven"	""
"2236"	"What"	"What was the name of the Ten-Forward bartender in the episode 'Lower Decks', who served as a friend to the young officers?"	""	""	""	""	"Ben"	""
"2237"	"What"	"What is Data's mother's name, as learned in season seven?"	""	""	""	""	"Juliana"	""
"2238"	"What"	"What single word was on the case Data was carrying in the first scene of 'Thine Own Self'?"	""	""	""	""	"Radioactive"	""
"2239"	"What"	"What was Doctor McCoy doing in a 20th century hospital?"	""	""	""	""	"Rescuing Chekov"	""
"2240"	"How"	"How did Chekov get his head injury?"	""	""	""	""	"He fell off a ledge."	""
"2241"	"What"	"What were Uhura and Chekov doing on a 20th century, nuclear powered, aircraft carrier?"	""	""	""	""	"Collecting photons"	""
"2242"	"Which"	"Which aircraft carrier did Uhura and Chekov visit when they were in 20th century San Francisco?"	""	""	""	""	"The USS Enterprise."	""
"2243"	"Why"	"Why did Uhura and Chekov have to find a nuclear powered warship?"	""	""	""	""	"To re-crystallise the dilithium crystals"	""
"2244"	"What"	"What broke the dilithium crystals in the ship that Kirk's crew were using, in ""The Voyage Home""?"	""	""	""	""	"Undergoing a slingshot manoeuvre around the sun at Warp 9"	""
"2245"	"Why,"	"Why, in the movie ""The Voyage Home"", did the former crew of the Enterprise go back in time?"	""	""	""	""	"They needed to retrieve some whales."	""
"2246"	"What"	"What character dies at the start of the episode?"	""	""	""	""	"Daniel Kwan"	""
"2247"	"How"	"How does the character at the start of the episode die?"	""	""	""	""	"Commits suicide by leaping into the warp nacelle"	""
"2248"	"Who"	"Who tries to prevent the death of a character at the start of the episode?"	""	""	""	""	"Will Riker"	""
"2249"	"Whom"	"Whom does Captain Picard appoint to investigate the character who died at the start of the episode?"	""	""	""	""	"Worf and Deanna Troi"	""
"2250"	"What"	"What does Geordi discover in the wall behind the plasma conduit?"	""	""	""	""	"A female skeleton"	""
"2251"	"Who"	"Who is the love interest of the character who dies at the beginning of the episode?"	""	""	""	""	"Ensign Calloway"	""
"2252"	"Who"	"Who saves Troi at the climax of the episode?"	""	""	""	""	"Worf"	""
"2253"	"What"	"What place familiar from other episodes of the various ""Star Trek"" series is a partial setting for the episode?"	""	""	""	""	"The shipyards of Utopia Planitia"	""
"2254"	"What"	"What sums up best the series of events in the episode?"	""	""	""	""	"A telepathic hallucination"	""
"2255"	"When"	"When Jaglom Shrek first approaches Worf, he calls him by name?"	""	""	""	""	"false"	""
"2256"	"Who"	"Who does Data see in his first ""vision""?"	""	""	""	""	"Dr. Soong"	""
"2257"	"Who"	"Who does Data first go to for advice about his vision?"	""	""	""	""	"Worf"	""
"2258"	"When"	"When Worf transports to the surface of the planet, how many kilometers away from the camp is he?"	""	""	""	""	"30"	""
"2259"	"Who"	"Who does Worf see first?"	""	""	""	""	"Klingon woman"	""
"2260"	"Who"	"Who does the Klingon woman think is watching her?"	""	""	""	""	"Toq"	""
"2261"	"How"	"How many Klingons are on the planet?"	""	""	""	""	"73"	""
"2262"	"What"	"What is Toq using to dig in the garden?"	""	""	""	""	"Gin'tak spear"	""
"2263"	"What"	"What is the name of the girl that Worf falls in love with?"	""	""	""	""	"Ba'el"	""
"2264"	"What"	"What does Worf use to cause an explosion?"	""	""	""	""	"homing device"	""
"2265"	"What"	"What is the name of the Klingon leader?"	""	""	""	""	"L'Kor"	""
"2266"	"Who"	"Who goes with Worf on the hunt?"	""	""	""	""	"Toq"	""
"2267"	"Who"	"Who is the first person to stand with Worf when Tokath is preparing to have him killed?"	""	""	""	""	"Toq"	""
"2268"	"Which"	"Which artistic pursuit has Lt. Commander Data (Brent Spiner) NOT been seen pursuing in his spare time during the televised run of 'ST:TNG'?"	""	""	""	""	"singing"	""
"2269"	"Who"	"Who directed this film?"	""	""	""	""	"Leonard Nimoy"	""
"2270"	"Who"	"Who portrays Dr. Gillian Taylor?"	""	""	""	""	"Catherine Hicks"	""
"2271"	"When"	"When Sarek interrupts the Council to ""speak on behalf of the accused"", what are the first words he says?"	""	""	""	""	"""Klingon justice is a unique point of view."""	""
"2272"	"What"	"What does McCoy name their Klingon ship?"	""	""	""	""	"H.M.S. Bounty"	""
"2273"	"Why"	"Why does Spock say he must go with the Enterprise crew?"	""	""	""	""	"Because he was there"	""
"2274"	"When"	"When informed that they need to find ""some humpbacks"", what does Scotty reply with?"	""	""	""	""	"""Humpbacked? People?"""	""
"2275"	"Where"	"Where do they ""park"" their ship on the Earth of the past?"	""	""	""	""	"Golden Gate Park"	""
"2276"	"What"	"What paper do we see a lady buying as the crew looks on?"	""	""	""	""	"San Francisco Register"	""
"2277"	"How"	"How much money does Kirk get for the glasses that he sells?"	""	""	""	""	"$100"	""
"2278"	"Where"	"Where are the whales located?"	""	""	""	""	"The Cetacean Institute"	""
"2279"	"What"	"What does Gillian call Kirk and Spock as she sees them walking on the street?"	""	""	""	""	"Robin Hood and Friar Tuck"	""
"2280"	"Who"	"Who did Commander Riker seriously consider as his first officer?"	""	""	""	""	"Data"	""
"2281"	"What"	"What is the name of the robot that Doctor Crusher thought might destroy the Borg?"	""	""	""	""	"Nanite"	""
"2282"	"What"	"What was Lieutenant Commander Shelby's initial plan which was later used?"	""	""	""	""	"To separate the saucer section"	""
"2283"	"Who"	"Who does Riker send to bring Picard back?"	""	""	""	""	"Worf and Data"	""
"2284"	"What"	"What type of food did Tom want to eat when he was in the prison in the episode ""The Chute""?"	""	""	""	""	"Onion rings"	""
"2285"	"What"	"What disease proved to be a clue in finding out that Seska was, in fact, not Bajoran?"	""	""	""	""	"Orkett's"	""
"2286"	"Who"	"Who was Annorax's second in the episodes ""Year of Hell""?"	""	""	""	""	"Obrist"	""
"2287"	"What"	"What sort of symbol popped up on all of the monitors randomly, and only Janeway knew what it meant?"	""	""	""	""	"Omega"	""
"2288"	"What"	"What was the name of the Borg drone that was created in a transporter malfunction?"	""	""	""	""	"One"	""
"2289"	"What"	"What was the name of Picard's ""son"" in ""Bloodlines"""	""	""	""	""	"Jason Vigo"	""
"2290"	"What"	"What was the name of the Trill, who tried to steal the Dax symbiont from Jadzia in the ""Star Trek: Deep Space Nine"" episode ""Invasive Procedures""?"	""	""	""	""	"Verad"	""
"2291"	"What"	"What was the name of the recurring ""TNG"" character, a treasure-hunter who had a brief romantic relationship with Picard?"	""	""	""	""	"Vash"	""
"2292"	"Which"	"Which starship crew got pulled into an area of space without any matter (except what got pulled in) called ""The Void""?"	""	""	""	""	"USS Voyager"	""
"2293"	"When"	"When Tuvok and Neelix were merged as a result of a transporter accident, what was the name of the result?"	""	""	""	""	"Tuvix"	""
"2294"	"Which"	"Which episode's main story is takes place in a letter to Tom's father?"	""	""	""	""	"Thirty Days"	""
"2295"	"Who"	"Who became blind in the episode ""Year of Hell""?"	""	""	""	""	"Tuvok"	""
"2296"	"What"	"What medical instrument did the Doctor not recognize while on the ship the Prometheus?"	""	""	""	""	"thrombic modulator"	""
"2297"	"When"	"When Tuvok crashed onto a planet in ""Innocence,"" what sort of food did one of the children ask for?"	""	""	""	""	"takka berries"	""
"2298"	"What"	"What sort of device was used to steal Voyager's computer core in the episode ""Concerning Flight""?"	""	""	""	""	"translocator"	""
"2299"	"What"	"What is the last name of the woman who calls both the Doctor and Dr. Zimmerman 'jerks'?"	""	""	""	""	"Troi"	""
"2300"	"What"	"What is the last name of B'Elanna's father?"	""	""	""	""	"Torres"	""
"2301"	"What"	"What is Tuvok's wife's name?"	""	""	""	""	"T'Pel"	""
"2302"	"Who"	"Who said 'At ease, before you sprain something'?"	""	""	""	""	"Janeway"	""
"2303"	"Who"	"Who said 'Dismissed. That's a Starfleet expression for 'get out'?"	""	""	""	""	"Janeway"	""
"2304"	"Which"	"Which 'Voyager' character said 'Get the cheese to sickbay'?"	""	""	""	""	"Torres"	""
"2305"	"Who"	"Who said 'You once told me that you used to treat life like one big game. Rules, players, winners, losers. You never took any of it seriously....until you lost'?"	""	""	""	""	"Kim"	""
"2306"	"Which"	"Which character said 'If you hear muffled screams consider that a request for a beam-out'?"	""	""	""	""	"Tom"	""
"2307"	"Who"	"Who said 'I'm tired of the whining, cranky attitudes we see around here. I intend to serve as an example of how one's life and duties do not have to be disrupted by simple illness'?"	""	""	""	""	"Doctor"	""
"2308"	"Who"	"Who said 'Don't make me laugh Starfleet. And don't make me pull rank on you either'?"	""	""	""	""	"Torres"	""
"2309"	"Who"	"Who said 'Who would have thought that this eclectic group of voyagers could actually become a family? Starfleet, Maquis, Klingon, Talaxian, Borg, Hologram...even Mr. Paris'?"	""	""	""	""	"Doctor"	""
"2310"	"Who"	"Who directed 'The Best of Both Worlds'?"	""	""	""	""	"Cliff Bole"	""
"2311"	"Which"	"Which ship does Commander Riker refuse to take command of?"	""	""	""	""	"Melbourne"	""
"2312"	"How"	"How many Federation Starships were destroyed in the battle of Wolf-359?"	""	""	""	""	"39"	""
"2313"	"Which"	"Which insect does Doctor Crusher use to describe the Enterprise's position?"	""	""	""	""	"Mosquito"	""
"2314"	"Which"	"Which of the following is the designation for Humans?"	""	""	""	""	"Species 5618"	""
"2315"	"How"	"How did Borg called the species whose real name was unknown? They were extremely xenophobic, they've lived in fluid space and had three legs."	""	""	""	""	"Species 8472"	""
"2316"	"What"	"What species, according to Borg, did Tuvok belong to?"	""	""	""	""	"Species 3259"	""
"2317"	"Which"	"Which Voyager crewmember belonged to species 218?"	""	""	""	""	"Neelix"	""
"2318"	"What"	"What is the biggest designation number that we see in 'Star Trek'?"	""	""	""	""	"10026"	""
"2319"	"What"	"What is the name of the small scanning devices taken on away missions?"	""	""	""	""	"tricorder"	""
"2320"	"What"	"What is the main means of sending someone down to a planet?"	""	""	""	""	"transporter"	""
"2321"	"What"	"What are the small ships used to go between ships, or shore leave on planet?"	""	""	""	""	"shuttlecraft"	""
"2322"	"What"	"What substance is used to channel the energies produced by matter-antimatter engines?"	""	""	""	""	"dilithium"	""
"2323"	"What"	"What is the name of Neelix's favourite sister?"	""	""	""	""	"Alixia"	""
"2324"	"What"	"What was the name of the ship that Commander Braxton commanded in ""Future's End""?"	""	""	""	""	"Aeon"	""
"2325"	"Who"	"Who loses a shuttle in ""The Gift""?"	""	""	""	""	"Kes"	""
"2326"	"What"	"What happens to the shuttle Paris and Torres are on in ""Day of Honor""?"	""	""	""	""	"It blows up."	""
"2327"	"What"	"What is the yield of a photon torpedo carried by an Intrepid-class starship?"	""	""	""	""	"25 isotons"	""
"2328"	"What"	"What was the Dominion's primary tactical advantage and strategic approach?"	""	""	""	""	"Increased ship production; effective blitzkrieg strategies"	""
"2329"	"What"	"What is the best way to neutralize a tractor beam that is holding your ship?"	""	""	""	""	"Send a feedback pulse along the beam to blow out the enemy's emitters"	""
"2330"	"How"	"How many Voyager crewmembers wore all three standard uniform colors during the show?"	""	""	""	""	"Three"	""
"2331"	"Which"	"Which color were standard excursion and training uniforms on Voyager?"	""	""	""	""	"Gray"	""
"2332"	"Where,"	"Where, on Voyager's dress uniform, are the rank pips placed?"	""	""	""	""	"Right shoulder"	""
"2333"	"Who"	"Who guest stars as Robin Lefler in the episode ""The Game"" from ""Star Trek: TNG""?"	""	""	""	""	"Ashley Judd"	""
"2334"	"What"	"What music group was Harry a member of while still on Earth?"	""	""	""	""	"Julliard Youth Symphony"	""
"2335"	"When"	"When Neelix's lungs were removed by the Vidiians, the doctor had to use what restraint to keep him still so the holographic lungs could work?"	""	""	""	""	"isotropic restraint"	""
"2336"	"What"	"What was the last name of Janeway's fiance, whom she left to command Voyager?"	""	""	""	""	"Johnson"	""
"2337"	"What"	"What was unusual about the nebula in ""The Cloud""?"	""	""	""	""	"It was actually a lifeform and tried to digest them."	""
"2338"	"Who"	"Who is conscious when the ship clears the nebula in ""One""?"	""	""	""	""	"No one."	""
"2339"	"What"	"What color was the nebula in ""Flashback""?"	""	""	""	""	"Blue"	""
"2340"	"What"	"What instrument does Harry Kim play in several episodes of 'Voyager'?"	""	""	""	""	"Clarinet"	""
"2341"	"Which"	"Which song does a holographic Kira sing to a piano playing Odo in the 'DS9' episode 'His Way'?"	""	""	""	""	"'Fever'"	""
"2342"	"Which"	"Which song does Odo sing while he is waiting in Sisko's office in the 'DS9' episode 'His Way'?"	""	""	""	""	"'They Can't Take That Away From Me'"	""
"2343"	"Which"	"Which song does The Doctor teach Seven of Nine in 'Voyager' ?"	""	""	""	""	"'You Are My Sunshine'"	""
"2344"	"What"	"What is the full name of Harry Kim's character in the holo-program?"	""	""	""	""	"Buster Kincaid"	""
"2345"	"What"	"What size is Captain Janeway?"	""	""	""	""	"4"	""
"2346"	"Who"	"Who is the regular holographic Constance Goodhart played by?"	""	""	""	""	"Kirsten Turner"	""
"2347"	"What"	"What is the name of the Guard who works for Chaotica?"	""	""	""	""	"Lonzak"	""
"2348"	"Who"	"Who out of these was never in the programme at all?"	""	""	""	""	"Neelix"	""
"2349"	"Which"	"Which of the following did Lwaxana Troi NOT develop a romantic attachment to?"	""	""	""	""	"Commander LaForge"	""
"2350"	"When"	"When Jake Sisko and Nog go on a double date in the episode ""Life Support"", what is the name of Jake's date?"	""	""	""	""	"Leanne"	""
"2351"	"Who"	"Who is the Mikhal Traveller that Kes becomes interested in after her breakup with Neelix?"	""	""	""	""	"Zahir"	""
"2352"	"What"	"What was the name of Data's girlfriend?"	""	""	""	""	"Jenna D'Sora"	""
"2353"	"Who"	"Who refuses to allow Jadzia Dax to marry Worf?"	""	""	""	""	"Sirella"	""
"2354"	"What"	"What is the name of Harry Kim's girlfriend on Earth?"	""	""	""	""	"Libby"	""
"2355"	"Which"	"Which DS9 crewman finds himself haunted by a fantasy of Dax in the episode ""If Wishes were Horses""?"	""	""	""	""	"Dr. Bashir"	""
"2356"	"What"	"What is the name of Doctor Chaotica's love interest?"	""	""	""	""	"Arachnia, Queen of the Spiderpeople"	""
"2357"	"Who"	"Who introduced Miles and Keiko O'Brien?"	""	""	""	""	"Data"	""
"2358"	"Who"	"Who warns Sisko that sorrow will follow if he marries Kasidy Yates?"	""	""	""	""	"the Sarah Prophet"	""
"2359"	"What"	"What was the name of the hologram Captain Janeway fell in love with?"	""	""	""	""	"Michael Sullivan"	""
"2360"	"What"	"What was the name of Captain Picard's wife when he lived on Kataan as Kamin?"	""	""	""	""	"Eline"	""
"2361"	"What"	"What is the name of Quark's old flame who returns to DS9 in the episode ""Profit and Loss""?"	""	""	""	""	"Natima"	""
"2362"	"What"	"What is the name of the shuttle/woman over which Tom Paris develops a romantic obsession?"	""	""	""	""	"Alice"	""
"2363"	"Which"	"Which one of Commander Riker's love interests appeared as his wife in ""Future Imperfect""?"	""	""	""	""	"Minuet"	""
"2364"	"What"	"What disease does Lwaxana Troi spread about DS9, causing many people to become instantly attracted to others?"	""	""	""	""	"Zanthi fever"	""
"2365"	"What"	"What is the name of the hologram who becomes obsessed with Tuvok?"	""	""	""	""	"Marayna"	""
"2366"	"What"	"What is the name of the girl who Geordi has a crush on in the episode ""Transfigurations""?"	""	""	""	""	"Christy Henshaw"	""
"2367"	"What"	"What is the name of the Vidiian doctor that The Doctor falls in love with?"	""	""	""	""	"Denara Pel"	""
"2368"	"What"	"What the Devore Inspector called outsiders."	""	""	""	""	"gaharay"	""
"2369"	"What"	"What a Talaxian hopes to see after they die."	""	""	""	""	"Guiding Tree"	""
"2370"	"When"	"When Vorik underwent his ponn farr, the Doctor cured him with a holo-program of wonderful Vulcan girl."	""	""	""	""	"f"	""
"2371"	"What"	"What was the unusual property of the drink known as a Samarian sunset?"	""	""	""	""	"it changed color"	""
"2372"	"Which"	"Which of the following is not a Klingon food?"	""	""	""	""	"taspar egg"	""
"2373"	"What"	"What was the first alcoholic beverage served in a ""Star Trek"" episode?"	""	""	""	""	"martini"	""
"2374"	"What"	"What part of Voyager moves when the ship goes from impulse to warp?"	""	""	""	""	"nacelle"	""
"2375"	"What"	"What was Crewman Lessing's first name?"	""	""	""	""	"Noah"	""
"2376"	"Who"	"Who did Tuvok become almost romantically involved with when he and Tom were stranded on a planet?"	""	""	""	""	"Noss"	""
"2377"	"Who"	"Who was the cook and self-made morale officer aboard Voyager?"	""	""	""	""	"Neelix"	""
"2378"	"What"	"What class ship was the Equinox?"	""	""	""	""	"Nova"	""
"2379"	"What"	"What did the crew nickname the passage they thought would keep them safe from the Borg in ""Scorpion""?"	""	""	""	""	"Northwest Passage"	""
"2380"	"Who"	"Who was the oboist that Harry played his clarinet with?"	""	""	""	""	"Nicoletti"	""
"2381"	"What"	"What did Janeway discover Kes' homeworld's atmosphere was lacking?"	""	""	""	""	"nucleogenic particles"	""
"2382"	"What"	"What kind of phobia was Neelix diagnosed with when Voyager was traveling in an area without stars?"	""	""	""	""	"nihiliphobia"	""
"2383"	"What"	"What was the device the Hirogen used to make Voyager's crew believe the holodeck was real?"	""	""	""	""	"neural interface"	""
"2384"	"What"	"What did the EMH Mark II use to make the Romulans pass out?"	""	""	""	""	"neurozine"	""
"2385"	"How"	"How many pips does an Ensign have?"	""	""	""	""	"1"	""
"2386"	"What"	"What side of the collar are the pips always worn on?"	""	""	""	""	"right"	""
"2387"	"What"	"What color is medical?"	""	""	""	""	"blue"	""
"2388"	"What"	"What color are the shoes/boots worn with all the uniforms?"	""	""	""	""	"black"	""
"2389"	"What"	"What Chakotay used to pretend he belonged at 'Starfleet Headquarters' in the episode ""In the Flesh."""	""	""	""	""	"holo-imager"	""
"2390"	"How"	"How many times did the Delta flyer crash?"	""	""	""	""	"2"	""
"2391"	"How"	"How many shuttles has Chakotay crashed?"	""	""	""	""	"6"	""
"2392"	"What"	"What three shuttles have been Tom Paris' pet projects?"	""	""	""	""	"Alice, The Delta Flyer and the Cochrane"	""
"2393"	"What"	"What is the main ship called that is in ""The Next Generation""?"	""	""	""	""	"Enterprise"	""
"2394"	"What"	"What is the Cardassian name for Deep Space Nine?"	""	""	""	""	"Terok Nor"	""
"2395"	"Who"	"Who gave the Defiant the cloaking device?"	""	""	""	""	"Romulans"	""
"2396"	"What"	"What is captain Benjamin Sisko's sons name?"	""	""	""	""	"Jake"	""
"2397"	"What"	"What was the name of the method of propulsion that the USS Dauntless had?"	""	""	""	""	"quantum slipstream"	""
"2398"	"What"	"What established character do we meet for the first time in the episode ""Deathwish""?"	""	""	""	""	"Q"	""
"2399"	"What"	"What is part of a transporter, as seen in the episode ""Maneuvers""?"	""	""	""	""	"quantum resonance oscillator"	""
"2400"	"Who"	"Who committed suicide by ingesting hemlock?"	""	""	""	""	"Quinn"	""
"2401"	"When"	"When he traveled to the 1930's, James Kirk was forced to make a horrible choice in the classic episode ""City on the Edge of Forever"", as he had to allow a woman he was in love with to die to restore the proper timeline. What did Dr. McCoy accidentally travel through to set the events in motion?"	""	""	""	""	"Guardian of Forever"	""
"2402"	"Which"	"Which of the following is NOT an actual ship status on ""TOS"", ""TNG"" or ""Voyager""?"	""	""	""	""	"condition black"	""
"2403"	"What"	"What kind of pie did Captain Janeway serve the magistrate in ""Prime Factors""?"	""	""	""	""	"pecan"	""
"2404"	"What"	"What is the name of the woman who claimed to have impregnated herself with Chakotay's DNA?"	""	""	""	""	"Seska"	""
"2405"	"Whose"	"Whose assistance does Vice-Admiral Janeway need at the start of Voyager's final episode in order to travel back in time to her younger self?"	""	""	""	""	"Miral Paris"	""
"2406"	"What"	"What crew member did Seven see as a role model?"	""	""	""	""	"Captain Janeway"	""
"2407"	"When"	"When Seven began dating Chakotay, who provided her with ideas for their dates?"	""	""	""	""	"Neelix"	""
"2408"	"How"	"How many times has Kathryn Janeway died during the course of the series? (Note: If it looks like a Janeway, talks like a Janeway, or is referred to as a Janeway, then it counts!)"	""	""	""	""	"17"	""
"2409"	"What"	"What is Janeway's authorization code to initiate a self-destruct?"	""	""	""	""	"Janeway Pi 110"	""
"2410"	"Which"	"Which of the following episodes did Janeway, from any timeline, NOT die in?"	""	""	""	""	"""Sacred Ground"""	""
"2411"	"Which"	"Which of the following suicidal acts has Janeway, in any timeline, NOT committed?"	""	""	""	""	"used a phaser to initiate a warp core breach on another ship"	""
"2412"	"What"	"What species does Janeway threaten with ""the deadliest force?"""	""	""	""	""	"Vidiians"	""
"2413"	"What"	"What is the name of the Equinox crewmember who Janeway threatens to kill and calls it ""poetic justice?"""	""	""	""	""	"Noah Lessing"	""
"2414"	"Which"	"Which crew member activated The Doctor for the very first time in the premiere episode ""Caretaker""?"	""	""	""	""	"Ensign Kim"	""
"2415"	"What"	"What role did The Doctor play in the ""Captain Proton"" adventure on the holodeck?"	""	""	""	""	"President of Earth"	""
"2416"	"What"	"What was the name of the holonovel written by The Doctor in the episode ""Author, Author""?"	""	""	""	""	"Photons Be Free"	""
"2417"	"What"	"What book was written about Janeway's life?"	""	""	""	""	"""Mosaic"""	""
"2418"	"What"	"What track was Janeway on at the Academy?"	""	""	""	""	"Science"	""
"2419"	"What"	"What was the name of the Cardassian missile that B'Elanna reprogrammed to attack the Cardassian fuel depot on Aschelan V, which was also transported to the Delta Quadrant by the Caretaker?"	""	""	""	""	"Dreadnought"	""
"2420"	"What"	"What was the food the B'Elanna's grandmother would cook, which would cheer her up no matter what mood she was in?"	""	""	""	""	"Banana pancakes"	""
"2421"	"Where"	"Where did Janeway grow up?"	""	""	""	""	"Bloomington Indiana"	""
"2422"	"Who"	"Who was one of the inspirations that led to her joining Starfleet?"	""	""	""	""	"Amelia Earhart"	""
"2423"	"What"	"What is her sister's name?"	""	""	""	""	"Phoebe"	""
"2424"	"What"	"What sport did she play in high school?"	""	""	""	""	"Tennis"	""
"2425"	"What"	"What was the cause of her father's death?"	""	""	""	""	"Drowning"	""
"2426"	"When"	"When Janeway was assigned to Voyager, she had a pet Irish Setter dog. What was the name of this dog?"	""	""	""	""	"Molly"	""
"2427"	"What"	"What hobby did Janeway have?"	""	""	""	""	"Knitting"	""
"2428"	"Which"	"Which one of these ships did Janeway NOT serve on?"	""	""	""	""	"USS Rhode Island"	""
"2429"	"Who"	"Who played 'Mrs. Colombo' in 'Kate Loves a Mystery'?"	""	""	""	""	"Kate Mulgrew"	""
"2430"	"Who"	"Who played 'Microft' on an episode of 'SeaQuest DSV'?"	""	""	""	""	"Tim Russ"	""
"2431"	"Who"	"Who played the evil Ferengi, Dr. Farek, in the episode entitled 'Menage a Troi' on 'Star Trek: The Next Generation'?"	""	""	""	""	"Ethan Phillips"	""
"2432"	"Who"	"Who played Kevin's gym teacher on 'The Wonder Years'?"	""	""	""	""	"Robert Picardo"	""
"2433"	"Who"	"Who played a dancer in 'A Chorus Line'?"	""	""	""	""	"Roxann Dawson"	""
"2434"	"Who"	"Who played 'Frank Sturgis' in the movie 'Nixon'?"	""	""	""	""	"Robert Beltran"	""
"2435"	"Who"	"Who did the voice of 'Adult Vitani' in 'The Lion King II: Simba's Pride'?"	""	""	""	""	"Jennifer Lien"	""
"2436"	"Who"	"Who played Kevin Corrigan in both 'Masters of the Universe'?"	""	""	""	""	"Robert Duncan McNeill"	""
"2437"	"Which"	"Which Voyager actor was on 'Ryan's Hope'?"	""	""	""	""	"Kate Mulgrew"	""
"2438"	"Which"	"Which Voyager actor was uncredited for a part as a Maitre d' in 'Star Trek: First Contact'?"	""	""	""	""	"Ethan Phillips"	""
"2439"	"What"	"What was Neelix's main duty?"	""	""	""	""	"Chef"	""
"2440"	"Where"	"Where was Neelix born?"	""	""	""	""	"Rinax"	""
"2441"	"Which"	"Which species was Neelix's great-grandfather?"	""	""	""	""	"Mylean"	""
"2442"	"What"	"What was Tuvok's ""goodbye gift"" to Neelix?"	""	""	""	""	"Dance"	""
"2443"	"Which"	"Which of these women he never had a romantic relationship with?"	""	""	""	""	"Samantha Wildman"	""
